SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.191580539,41,0,2292.0,,8,0,3,0,0.0
0,0.557809064,48,0,0.389697262,14500.0,13,0,2,0,3.0
0,0.04330325,37,0,0.184763047,5000.0,10,0,1,0,2.0
0,0.0,33,0,0.0,1600.0,1,0,0,0,0.0
0,0.344106236,48,0,0.375924815,5000.0,3,0,0,0,0.0
0,0.431482106,56,0,0.708172244,7500.0,17,0,1,0,2.0
0,0.001556983,65,0,1.0,,3,0,0,0,
0,0.951603226,58,2,0.385717051,5166.0,4,2,1,2,0.0
0,0.435191125,49,0,0.492263747,4200.0,8,0,1,0,1.0
0,0.873607222,34,0,0.127204555,7200.0,4,0,0,0,2.0
0,0.392419045,59,2,0.701660622,5238.0,8,0,2,0,1.0
0,0.008824835,92,0,159.0,,7,0,1,0,
0,0.9999999,47,3,0.259990133,2026.0,3,0,0,1,0.0
0,0.935339222,52,0,2.203197868,1500.0,4,0,1,0,2.0
0,1.856057577,37,0,0.478085173,6433.0,8,0,1,0,1.0
0,0.323301475,50,0,0.264797314,16083.0,7,0,2,0,0.0
0,0.460778822,56,0,0.447963801,4198.0,9,0,2,0,0.0
0,1.245847176,24,1,499.0,,4,1,0,0,
0,0.028732042,27,0,0.190391459,2247.0,4,0,0,0,1.0
0,0.118072382,77,0,0.013497301,6667.0,9,0,0,0,1.0
0,0.003427592,27,0,37.0,,2,0,0,0,1.0
0,0.06432778,79,0,0.014384858,7924.0,8,0,0,0,0.0
0,0.293676581,25,0,0.049937578,800.0,3,0,0,0,0.0
0,2.66e-05,75,0,0.0,2700.0,6,0,0,0,0.0
0,0.293705222,59,0,1070.0,,8,0,0,0,0.0
0,0.204802566,47,1,0.412541961,14000.0,14,0,3,0,2.0
0,0.84390033,34,0,0.154004999,9200.0,7,0,0,0,1.0
0,0.282346679,44,0,0.301960341,17700.0,6,0,2,0,2.0
0,0.232908195,53,0,2612.0,,8,0,1,0,4.0
0,0.02563023,39,2,0.503592627,3200.0,5,0,2,0,2.0
0,0.043243483,65,0,57.0,,7,0,0,0,0.0
0,0.046232424,73,1,0.238166667,5999.0,9,0,2,0,0.0
0,0.00466563,67,0,0.306593668,4200.0,4,0,1,0,0.0
0,0.043713037,58,0,0.226981048,6700.0,9,0,1,0,1.0
0,0.0,24,1,0.012180268,820.0,1,0,0,0,0.0
0,0.201813117,44,1,0.152587413,7149.0,7,0,0,0,2.0
0,0.42055201,44,0,0.425398001,2700.0,9,0,0,0,1.0
0,0.029438636,83,0,10.0,,1,0,0,0,0.0
0,0.146970606,49,0,0.242471162,12916.0,6,0,2,0,0.0
0,0.116596064,79,0,0.098609444,14166.0,8,0,1,0,0.0
0,0.768219128,68,1,0.687930243,2178.0,12,0,1,0,0.0
0,0.271357621,55,0,0.188215411,13016.0,8,0,2,0,0.0
0,0.40501727,30,0,0.182981702,10000.0,8,0,2,0,0.0
0,0.9999999,30,0,0.0,,0,1,0,0,0.0
0,0.9999999,23,0,0.0,770.0,0,1,0,0,0.0
0,0.428709114,56,0,0.347256165,4500.0,10,0,1,0,2.0
0,0.045638557,48,0,0.224317181,5674.0,17,0,1,0,1.0
0,0.9999999,23,1,0.248089359,1700.0,2,0,0,0,0.0
0,0.014262608,57,1,0.177364527,5000.0,8,1,1,0,0.0
0,0.010687762,89,0,0.012825651,2494.0,10,0,0,0,0.0
0,0.439576293,39,0,0.45800336,8333.0,10,0,2,0,0.0
0,0.380632883,53,0,3131.0,,9,0,1,0,0.0
0,0.618717825,54,2,1.065423163,3591.0,20,0,1,0,0.0
0,0.34708449,28,0,0.39017341,1037.0,4,0,0,0,0.0
0,0.711594127,45,1,0.296058269,2333.0,11,0,0,0,0.0
0,0.367388373,55,0,0.868377208,3000.0,14,0,1,0,2.0
0,0.383887268,56,0,1857.0,,17,0,1,0,0.0
0,0.0,29,0,0.0,,3,0,0,0,0.0
0,0.767459476,44,1,0.216091245,12975.0,8,0,2,0,0.0
0,0.0,43,0,0.494346589,13000.0,12,0,2,0,3.0
0,0.20622743,68,0,0.198984966,10442.0,23,0,1,0,0.0
0,0.001014024,41,0,0.180688473,7000.0,14,0,2,0,3.0
0,0.124187581,62,0,1285.0,,3,0,1,0,2.0
0,0.045595905,52,0,0.238376162,10000.0,15,0,2,0,0.0
0,0.19327521,48,0,0.311359363,9040.0,8,0,2,0,3.0
0,0.16846381,40,0,0.488694047,6500.0,14,0,2,0,0.0
0,0.291983315,41,0,0.455632624,4180.0,9,0,3,0,3.0
0,0.29868805,54,0,0.992611908,2300.0,11,0,2,0,1.0
0,0.489150362,48,0,0.199764752,5100.0,4,0,0,0,3.0
0,0.108920018,63,0,0.262440843,6972.0,7,0,2,0,0.0
0,0.013722647,69,0,5968.0,,16,0,3,0,0.0
0,0.237958109,60,1,1264.0,,10,0,1,0,0.0
0,0.188461576,74,0,0.781284174,6400.0,23,0,9,0,1.0
0,0.391184353,51,0,1782.0,0.0,6,0,1,0,3.0
0,0.01717404,37,0,0.437609075,4583.0,9,0,2,0,2.0
0,0.01685078,52,0,0.493617021,2584.0,12,0,1,0,0.0
0,0.346653347,35,0,0.288487738,2935.0,5,0,0,0,0.0
0,0.134201697,48,0,0.01219756,5000.0,2,0,0,0,1.0
0,1.015830035,36,3,0.497920605,2644.0,6,0,0,1,0.0
0,0.554712119,52,0,0.35106383,8835.0,13,0,0,0,3.0
0,0.9999999,42,0,0.0,,0,1,0,0,0.0
0,0.029339746,43,0,0.159788868,4167.0,6,0,1,0,3.0
0,0.107742457,72,0,0.021829695,6000.0,6,0,0,0,0.0
0,0.406644075,46,0,2420.0,,3,0,2,0,0.0
0,0.956529549,56,0,1640.0,,4,0,2,0,1.0
0,0.759690929,39,0,760.0,,5,0,0,0,0.0
0,0.983818917,33,0,0.314016532,11250.0,3,0,1,0,2.0
0,0.690524754,42,0,0.119888011,10000.0,5,0,0,0,2.0
0,0.68677802,36,0,0.437214032,5900.0,11,0,0,0,1.0
0,0.002998522,56,0,0.415922619,5375.0,8,0,2,0,0.0
0,0.386140336,31,0,0.521304451,4200.0,7,0,1,0,1.0
0,0.195490211,64,0,1.183414044,1651.0,8,0,1,0,0.0
0,0.170542332,48,0,0.279053338,2830.0,7,0,1,0,2.0
0,0.026071747,71,0,23.0,,4,0,0,0,0.0
0,0.151280062,67,0,4099.0,,9,0,1,0,0.0
0,0.05337689,82,0,0.182626215,8437.0,8,0,1,0,1.0
0,0.0,70,0,0.010757137,2416.0,11,0,0,0,0.0
0,0.028358866,66,0,0.111419968,4316.0,6,0,1,0,1.0
0,0.565143486,27,0,0.063688388,5416.0,2,0,0,0,0.0
0,0.845719252,50,0,0.323338331,2000.0,6,0,0,0,1.0
0,0.64411801,29,0,0.524495101,5000.0,9,0,2,0,0.0
0,0.243920727,48,0,0.280143971,5000.0,19,0,0,0,0.0
0,0.9999999,76,0,0.062484379,4000.0,2,0,0,0,0.0
0,0.166975688,54,0,0.344813655,9900.0,6,0,2,0,2.0
0,0.019527933,81,0,31.0,,10,0,0,0,
0,0.0,52,0,0.170641468,20000.0,9,0,2,0,3.0
0,0.9999999,32,0,0.008330556,3000.0,1,1,0,0,2.0
0,0.024023414,92,0,0.004878049,3484.0,6,0,0,0,0.0
0,0.031007166,56,0,0.297027875,10833.0,12,0,1,0,0.0
0,0.004550041,53,0,0.648796246,13000.0,24,0,2,0,2.0
0,0.804824641,45,0,0.126898673,5200.0,4,0,0,0,0.0
0,0.014768781,41,0,0.400999884,8600.0,7,0,2,0,2.0
0,0.08458817,46,0,0.189913318,2537.0,10,0,0,1,1.0
0,0.01675476,76,0,0.005998667,4500.0,3,0,0,0,0.0
0,0.02102914,43,0,0.170775171,3366.0,3,0,1,0,2.0
0,0.05099745,48,0,0.201982652,4841.0,2,0,1,0,2.0
0,0.551229918,73,0,0.322100313,2551.0,3,0,1,0,0.0
0,0.965894117,61,0,0.264567984,8957.0,7,0,2,0,2.0
0,0.155427143,50,0,0.364393939,5279.0,18,0,0,0,1.0
0,0.155300727,37,0,0.567036593,6667.0,10,0,1,0,0.0
0,0.00489018,75,0,7.0,,5,0,0,0,0.0
0,0.212669683,68,0,1148.0,,7,0,1,0,1.0
0,0.024997223,58,0,0.001290045,4650.0,2,0,0,0,0.0
0,0.25689483,51,5,0.336163928,5416.0,10,0,1,0,3.0
0,0.272686613,57,0,0.709732154,8250.0,31,0,2,0,2.0
0,0.019584167,81,0,15.0,,3,0,0,0,0.0
0,0.9999999,77,0,0.0,6000.0,1,0,0,0,1.0
0,0.436735636,44,0,0.337155046,7500.0,5,0,2,0,2.0
0,0.925493303,65,0,0.393909967,14416.0,19,0,3,0,0.0
0,0.467479789,44,0,0.553868937,2700.0,8,0,2,0,0.0
0,0.029459402,57,0,3664.0,,14,0,1,0,2.0
0,0.9999999,29,0,0.163706193,2082.0,2,0,0,0,2.0
0,0.010603218,50,0,0.196610883,9500.0,22,0,1,0,4.0
0,0.027830993,55,0,0.190139631,5800.0,9,0,0,0,0.0
0,0.003939889,81,0,0.00239904,2500.0,9,0,0,0,0.0
0,0.9999999,64,0,0.250633339,5920.0,5,0,2,0,0.0
0,0.540447886,77,0,0.551980515,7800.0,11,0,1,0,1.0
0,0.052494615,63,0,0.113633199,7180.0,21,0,0,0,0.0
0,0.199933356,88,0,0.002571061,7000.0,4,0,0,0,0.0
0,0.013941882,69,2,2119.0,,12,0,1,0,0.0
0,0.0,77,0,5.505952381,167.0,6,0,0,0,0.0
0,0.051392253,72,0,0.09113632,5200.0,11,0,0,0,1.0
0,0.763328603,58,0,0.636421589,4705.0,15,0,2,0,0.0
0,0.137471823,46,0,0.685682575,4504.0,13,0,3,0,1.0
0,0.093447921,35,0,0.595563658,3290.0,10,0,0,0,0.0
0,0.093863879,51,0,0.058914508,56250.0,11,0,2,0,4.0
0,0.163490452,64,0,0.638951877,3968.0,11,0,2,0,0.0
0,0.535892821,33,0,0.785134291,1600.0,4,0,1,0,2.0
0,0.784187048,73,0,0.489528242,4726.0,7,0,0,0,0.0
0,0.212335483,75,0,0.514217861,16000.0,19,0,5,0,0.0
0,0.116687105,48,0,0.267779839,4850.0,6,0,0,0,0.0
0,0.61172717,30,0,2666.0,,6,0,2,0,0.0
0,0.97102351,55,0,0.354475276,4792.0,12,0,0,0,2.0
0,0.0,34,0,0.364189483,2300.0,7,0,0,0,0.0
0,0.068959794,60,0,0.381348511,2283.0,8,0,0,0,1.0
0,0.145245461,46,0,0.540239373,2422.0,14,0,1,0,3.0
0,0.000939365,37,0,0.190402133,4500.0,5,0,2,0,1.0
0,0.768174317,61,1,0.419950579,7688.0,18,0,2,0,1.0
0,0.056494351,40,0,0.085782843,3333.0,2,0,0,0,0.0
0,0.769972001,53,1,0.497105568,9500.0,13,0,2,0,2.0
0,0.0,45,0,1577.0,,4,0,2,0,
0,0.021459977,38,0,1.149528706,2333.0,10,0,2,0,1.0
0,0.054109613,45,0,0.434077522,13750.0,14,0,2,0,3.0
0,0.000428952,60,0,0.323648912,17966.0,15,0,3,0,0.0
0,0.0,34,0,259.0,,4,0,0,0,0.0
0,0.169736878,47,0,0.231420333,10750.0,5,0,1,0,5.0
0,0.615538662,40,0,0.488740135,24200.0,14,1,5,1,1.0
0,0.005975161,68,0,3225.0,,11,0,2,0,0.0
0,0.40240278,62,0,4.753690037,1083.0,13,0,2,0,0.0
0,0.0,44,0,0.098300131,13000.0,7,0,1,0,2.0
0,0.427973491,31,0,196.0,,5,0,0,0,0.0
0,0.033467067,68,0,1014.0,,3,0,1,0,
0,0.418401033,57,0,0.382026091,12417.0,17,0,2,0,0.0
0,0.427391362,42,0,0.507518314,7780.0,9,0,2,0,0.0
0,0.008938755,58,1,0.456169164,4870.0,10,0,2,0,0.0
0,0.976723366,50,0,0.246541904,3686.0,4,3,0,0,1.0
0,0.9999999,83,3,0.703306524,2237.0,4,0,1,0,1.0
0,0.362547775,60,1,7232.0,,12,0,2,1,0.0
0,0.466176564,62,0,0.347741685,7726.0,9,0,2,0,0.0
0,0.102544948,57,0,1.249935914,3900.0,13,0,2,0,0.0
0,0.00759981,37,0,8698.0,,9,0,2,0,0.0
0,0.0,61,0,0.0,1892.0,7,0,0,0,0.0
0,0.001849908,61,0,1980.0,,6,0,1,0,0.0
0,0.006259027,65,0,0.648654659,4496.0,8,0,2,0,0.0
0,0.121200758,44,0,0.141505865,18500.0,9,0,2,0,0.0
0,1.026692332,50,3,0.637594216,6500.0,12,3,1,1,2.0
0,0.14597673,63,0,1.309761722,1300.0,9,0,1,0,0.0
0,0.105782837,79,0,820.0,,6,0,0,0,1.0
0,0.0,30,0,3145.0,,13,0,2,0,0.0
0,0.0,67,0,0.28616741,18600.0,15,0,3,0,0.0
0,0.010749013,33,0,0.167350768,8526.0,10,0,1,0,0.0
0,0.32688382,54,0,0.197067318,4500.0,12,0,0,0,1.0
0,0.164149568,83,0,0.018069973,2600.0,2,0,0,0,1.0
0,0.015152029,61,0,2970.0,,10,0,3,0,0.0
0,0.133949071,77,0,0.24780803,6500.0,17,0,1,0,0.0
0,0.526826353,61,0,0.618595351,4000.0,7,0,2,0,0.0
0,0.062138757,62,1,0.099790882,11954.0,7,0,1,0,0.0
0,0.551980392,54,0,0.66863171,3222.0,13,0,1,0,2.0
0,0.0,85,0,566.0,,5,0,1,0,0.0
0,0.006099085,27,0,0.000560643,5350.0,3,0,0,0,1.0
0,0.476149672,30,1,0.101424106,2878.0,4,0,0,0,0.0
0,0.051615923,52,0,72.0,,4,0,0,0,0.0
0,0.9999999,50,0,0.706862092,1500.0,7,0,0,0,0.0
0,0.810945274,49,0,4.0,,1,0,0,0,0.0
0,0.031226501,36,0,0.415544594,7500.0,10,0,1,0,0.0
0,0.0,31,0,0.050374928,5200.0,2,0,0,0,0.0
0,0.122952281,36,0,0.452402816,9800.0,9,0,3,0,3.0
0,0.014847585,50,0,0.452187582,3816.0,7,0,2,0,0.0
0,0.379603399,49,0,0.399014778,3450.0,6,0,2,0,2.0
0,0.007884514,86,0,18.0,,8,0,0,0,0.0
0,0.405612157,38,0,1038.0,,8,0,1,0,2.0
0,0.0,31,0,0.507447249,4833.0,11,0,2,0,0.0
0,0.034506841,58,0,0.38440014,2858.0,5,0,0,0,0.0
0,0.146162873,55,0,0.086813548,3040.0,6,0,0,0,1.0
0,1.029910443,31,1,355.0,,3,0,0,0,0.0
0,0.002474099,73,0,587.0,,11,0,0,0,0.0
0,0.888822236,59,0,0.324446814,3750.0,9,0,0,0,3.0
0,0.156669246,56,0,0.385285824,3900.0,15,0,1,0,0.0
0,0.212047517,64,8,1.079147091,2766.0,10,0,1,2,0.0
0,0.199058001,68,0,0.024351221,31250.0,7,0,0,0,0.0
0,0.00299975,54,0,0.312922356,7250.0,7,0,2,0,0.0
0,0.003554418,72,0,0.438219204,5300.0,9,0,1,0,0.0
0,0.028926323,82,0,65.0,,8,0,0,0,0.0
0,0.016525483,58,0,3.0,,3,0,0,0,0.0
0,0.020939294,61,0,0.003858166,5442.0,4,0,0,0,0.0
0,0.04744479,69,0,0.053053525,4240.0,5,0,0,0,2.0
0,0.13986014,64,1,0.161382462,3500.0,11,0,0,0,0.0
0,1.002307337,31,0,0.244521338,2600.0,5,0,0,0,3.0
0,0.134127256,40,0,0.29468896,8133.0,10,0,1,0,3.0
0,0.683709969,39,0,0.518183012,7616.0,11,0,2,0,3.0
0,0.57711687,55,0,0.323486683,8259.0,17,0,1,0,1.0
0,0.305709842,26,0,0.69783488,4202.0,11,0,3,0,3.0
0,0.1886046,52,0,0.217586074,15625.0,5,0,1,0,3.0
0,0.095703092,73,0,0.329287881,5602.0,9,0,2,0,1.0
0,0.170087074,54,0,0.383269455,6000.0,6,0,1,0,4.0
0,0.803532745,67,0,0.215268761,3850.0,3,0,1,0,0.0
0,0.592670916,54,0,0.515259985,10615.0,11,0,3,0,2.0
0,0.0,40,1,0.697120329,5833.0,10,0,2,0,2.0
0,0.012748662,31,0,0.298015222,6700.0,13,0,2,0,0.0
0,0.016715277,84,0,0.119927317,1650.0,6,0,0,0,0.0
0,0.543009147,57,0,0.582279616,11150.0,17,0,4,0,0.0
0,0.04271276,78,0,0.110697444,4028.0,4,0,0,0,0.0
0,0.690787701,61,0,1.839300583,1200.0,35,0,2,0,0.0
0,0.918336427,40,0,0.444085525,6500.0,8,0,2,0,1.0
0,0.026709333,65,0,0.241575842,10000.0,7,0,1,0,0.0
0,0.06164696,53,0,0.004635942,11000.0,2,0,0,0,0.0
0,0.014778216,57,0,0.062793721,10000.0,6,0,0,0,1.0
0,0.069546252,44,0,0.079168333,2500.0,7,0,0,0,2.0
0,0.13008419,48,0,0.372631178,10500.0,10,0,1,0,1.0
0,0.035386632,70,0,21.0,,3,0,0,0,
0,0.079638407,66,0,0.017876079,6600.0,7,0,0,0,0.0
0,0.083156674,46,0,0.100489951,10000.0,3,0,1,0,3.0
0,0.156388315,63,0,152.0,0.0,5,0,0,0,0.0
0,0.962429233,32,1,0.71718946,3984.0,5,0,1,0,0.0
0,0.066928871,35,0,0.611050027,3637.0,5,0,1,0,2.0
0,0.9999999,33,0,1786.0,,3,0,1,0,0.0
0,0.56967776,56,0,0.152099753,8500.0,8,0,0,0,1.0
0,0.0,52,1,2407.0,,12,0,1,0,2.0
0,0.101540217,56,0,0.388124864,4580.0,10,0,1,0,0.0
0,0.146929433,63,0,271.0,,6,0,0,0,0.0
0,0.035807749,70,0,49.0,,3,0,0,0,0.0
0,0.854067816,39,1,0.225746762,7565.0,5,0,2,0,0.0
0,1.012420479,59,0,0.279920023,3500.0,6,0,0,0,0.0
0,0.647193258,45,0,0.405750225,5564.0,8,0,1,0,2.0
0,0.521264119,58,2,0.366711773,4433.0,9,0,0,0,1.0
0,0.340757932,67,0,5127.0,,5,0,1,0,0.0
0,0.07099716,62,0,0.195702066,4792.0,5,0,2,0,1.0
0,0.013380164,63,0,0.221930345,11800.0,11,0,1,0,0.0
0,0.141108896,81,0,0.161354831,8000.0,13,0,0,0,0.0
0,0.528056613,61,0,411.0,,3,0,0,0,0.0
0,0.179375334,73,0,0.398988936,10483.0,10,0,1,0,1.0
0,0.017954979,58,0,0.218504199,7500.0,13,0,2,0,1.0
0,0.173272024,33,0,0.407465008,4500.0,7,0,0,0,2.0
0,0.0,32,0,0.0,,7,0,0,0,0.0
0,0.0,24,0,0.0,1.0,1,0,0,0,0.0
0,0.389046027,78,0,408.0,,2,0,0,0,0.0
0,0.118373527,78,0,224.0,,5,0,0,0,0.0
0,0.052057197,42,0,104.0,,7,0,0,0,0.0
0,0.245557121,36,1,0.241894307,7833.0,13,0,0,0,3.0
0,0.594848404,63,0,1232.0,0.0,4,0,0,0,0.0
0,0.010038283,42,0,0.323417988,7126.0,12,0,2,0,0.0
0,0.9999999,40,1,2855.0,,8,0,1,2,0.0
0,0.014856665,40,0,5686.0,,12,0,7,0,0.0
0,0.276648223,71,0,1.009406232,1700.0,8,0,1,0,0.0
0,0.337587747,36,0,0.344476744,5503.0,7,0,2,0,4.0
0,0.009778465,67,0,424.0,,4,0,1,0,1.0
0,0.038537473,72,0,44.0,,4,0,0,0,0.0
0,0.112488751,53,1,0.797024793,3024.0,7,0,1,0,0.0
0,0.000571347,27,1,0.014394242,2500.0,4,0,0,0,0.0
0,0.97091262,53,0,0.666949153,5899.0,9,0,2,0,1.0
0,0.064705722,49,0,0.147107166,6083.0,7,0,1,0,1.0
0,0.00124321,84,0,0.000124673,8020.0,5,0,0,0,0.0
0,0.245439395,38,0,0.18624086,6700.0,7,0,1,0,0.0
0,0.877480133,32,0,0.455723542,4166.0,11,0,0,0,2.0
0,0.181204699,25,1,0.710906702,760.0,6,0,0,1,0.0
0,0.9999999,29,1,0.182117283,5166.0,1,1,0,1,0.0
0,0.075056906,63,1,0.025444766,4833.0,10,0,0,0,1.0
0,0.493467127,61,0,0.318152895,11000.0,10,0,2,0,1.0
0,0.549535635,64,0,2978.0,,28,0,0,0,2.0
0,0.932303085,26,0,0.664167916,1333.0,8,0,1,0,0.0
0,0.265162315,32,1,0.191582003,6200.0,10,0,0,0,0.0
0,0.265166758,34,0,0.283097419,1200.0,8,0,0,0,0.0
0,0.9999999,62,2,1330.0,,2,0,1,1,0.0
0,0.0,73,0,0.208928029,3292.0,3,0,1,0,0.0
0,0.000255665,49,0,0.022359595,7602.0,11,0,0,0,0.0
0,0.17220889,58,0,0.030322685,6166.0,7,0,0,0,0.0
0,0.050307982,78,0,381.0,,7,0,1,0,0.0
0,0.860465116,46,0,0.001365587,5125.0,1,0,0,0,0.0
0,0.538922156,26,0,0.269700333,900.0,2,0,0,0,2.0
0,0.043024108,60,0,40.0,,2,0,0,0,0.0
0,0.019125749,48,0,0.072750259,8700.0,8,0,0,0,1.0
0,0.003497452,60,1,0.258985059,7428.0,12,0,2,0,0.0
0,0.809960005,61,0,0.381374089,7000.0,7,0,2,0,1.0
0,0.013702253,65,0,0.610383944,4583.0,15,0,2,0,0.0
0,0.322908691,55,3,0.397091129,13200.0,19,0,1,0,3.0
0,0.151479835,71,0,0.105298234,3000.0,7,0,0,0,0.0
0,0.015876823,64,0,0.224911238,13800.0,3,0,1,0,0.0
0,0.9999999,70,0,703.0,,1,1,1,0,0.0
0,0.007589329,59,0,0.580229688,9316.0,7,0,2,0,0.0
0,0.813134673,62,0,0.574589088,16000.0,20,0,3,0,1.0
0,0.003465874,44,0,0.27074531,5916.0,14,0,1,0,1.0
0,0.33476111,54,1,0.247987536,3850.0,7,0,2,0,0.0
0,0.192846006,52,0,4783.0,,11,0,2,0,1.0
0,0.9999999,40,3,0.710764938,4300.0,4,0,1,1,1.0
0,0.232954545,75,1,579.0,,8,0,0,0,0.0
0,0.0,55,0,0.336266373,10000.0,7,0,2,0,0.0
0,0.166365974,63,0,0.457158728,7200.0,8,0,1,0,0.0
0,0.163941462,53,0,0.189156935,11730.0,3,0,1,0,0.0
0,0.037952543,46,0,0.820436875,2700.0,9,0,1,0,1.0
0,0.025878965,50,0,0.330022918,5235.0,6,0,2,0,1.0
0,0.162864544,46,1,0.16150601,12562.0,10,0,1,0,2.0
0,0.019975682,74,0,2160.0,,13,0,2,0,0.0
0,0.366142075,53,0,5.766763848,2400.0,12,0,1,0,0.0
0,0.004813478,87,0,2.0,,4,0,0,0,0.0
0,0.9999999,26,98,0.0,2000.0,0,98,0,98,0.0
0,0.014780308,65,0,7482.0,,19,0,4,0,0.0
0,0.046539563,74,0,0.008212041,17656.0,12,0,0,0,0.0
0,0.148070994,66,0,0.261942052,5107.0,5,0,1,0,0.0
0,0.9999999,63,0,0.620590353,4166.0,8,0,2,0,1.0
0,0.145677086,55,0,0.424715057,5000.0,8,0,1,0,0.0
0,0.041960066,75,0,283.0,,5,0,0,0,0.0
0,0.089869383,42,1,0.091979195,3652.0,3,0,1,0,0.0
0,0.001698081,61,0,0.303076147,3965.0,14,0,2,0,0.0
0,0.004814678,33,0,0.385049978,6902.0,6,0,2,0,0.0
0,0.64823451,46,0,1.374787053,1760.0,13,0,1,0,1.0
0,0.435904273,43,0,0.353206239,5769.0,5,0,1,0,0.0
0,0.73780691,48,0,0.219798658,4767.0,5,0,0,0,1.0
0,0.254768507,42,0,0.26306914,4150.0,5,0,2,0,0.0
0,0.0,67,0,0.415429955,9500.0,11,0,2,0,1.0
0,0.9999999,78,0,179.0,,1,0,0,0,0.0
0,0.032127918,80,0,38.0,,6,0,0,0,0.0
0,0.047385778,72,0,0.134935305,540.0,5,0,0,0,0.0
0,0.035421861,77,0,0.233629066,7100.0,13,0,2,0,0.0
0,0.007160052,80,0,0.163917164,2848.0,5,0,1,0,0.0
0,0.348316797,57,0,10171.0,,13,0,3,0,
0,0.08789866,69,0,1815.0,,10,0,1,0,0.0
0,0.059157634,48,0,0.547671268,7750.0,7,0,2,0,4.0
0,0.046471238,50,0,29.0,,5,0,0,0,1.0
0,0.005999789,53,0,0.322992072,2900.0,7,0,1,0,0.0
0,0.023642636,72,0,0.445931395,6500.0,11,0,2,0,0.0
0,0.270042715,68,0,0.397923111,4525.0,9,0,1,0,0.0
0,0.216769912,35,0,0.337066293,10000.0,15,0,2,0,3.0
0,0.158750797,46,0,0.1499388,6535.0,16,0,0,0,1.0
0,0.041123947,47,1,0.402985075,6297.0,17,0,1,0,0.0
0,0.051782016,53,0,0.009349955,2245.0,3,0,0,0,0.0
0,0.238914154,59,0,0.32783408,8485.0,12,0,1,0,0.0
0,0.006706083,41,0,1.061787642,1666.0,7,0,2,0,2.0
0,0.054887364,45,0,0.504665423,3750.0,9,0,1,0,2.0
0,0.196153185,46,0,6641.0,,16,0,4,0,0.0
0,0.000155552,50,0,0.36654558,5780.0,11,0,1,0,2.0
0,0.037165118,40,0,0.25015753,3173.0,8,0,1,0,2.0
0,0.158389441,41,0,0.454091193,1600.0,8,0,0,0,2.0
0,0.284173514,69,0,0.494900698,3725.0,9,0,2,0,0.0
0,0.91830129,56,0,0.336536859,18000.0,12,0,2,0,0.0
0,0.018594412,86,0,0.000383327,60000.0,3,0,0,0,0.0
0,0.065841651,60,0,0.148453279,18813.0,10,0,1,0,2.0
0,0.9999999,60,2,87.0,,0,2,0,0,0.0
0,0.004070724,75,0,0.002039152,2451.0,5,0,0,0,0.0
0,0.0,36,0,1384.0,,10,0,1,0,0.0
0,0.635298869,45,0,0.351865399,4100.0,9,0,0,0,2.0
0,0.275710138,73,0,2963.0,,18,0,2,0,0.0
0,0.0,61,0,0.0,,1,0,0,0,
0,0.873897189,25,0,0.160058737,4766.0,5,0,0,0,2.0
0,0.131684764,31,0,0.499625094,4000.0,20,0,2,0,2.0
0,0.024151456,80,0,0.988125,4799.0,10,0,2,0,0.0
0,0.003550639,73,0,415.0,,11,0,0,0,0.0
0,0.064461984,56,0,0.258061325,10109.0,6,0,2,0,0.0
0,0.050394961,53,0,0.42284264,5909.0,4,0,2,0,3.0
0,0.288780526,47,2,2930.5,1.0,12,0,2,0,1.0
0,0.093312597,24,0,0.002499479,4800.0,2,0,0,0,0.0
0,0.0,68,0,0.0,,3,0,0,0,0.0
0,0.0094392,42,0,0.592676872,4833.0,7,0,2,0,1.0
0,0.392777498,52,0,0.392321536,5000.0,5,0,1,0,1.0
0,0.017628324,38,0,0.175664096,2333.0,7,0,0,0,0.0
0,0.552222389,51,0,0.422300635,7084.0,8,0,2,0,1.0
0,0.063240192,54,0,0.015745818,7112.0,10,0,0,0,2.0
0,0.773725242,35,1,0.6640625,5631.0,16,0,2,0,2.0
0,0.153903761,60,0,0.23660483,9648.0,11,0,4,0,0.0
0,0.581686586,62,0,0.388739319,8542.0,10,0,1,0,0.0
0,0.111884839,77,0,0.309129651,6100.0,19,0,2,0,0.0
0,0.106746043,62,0,0.306923269,4000.0,14,0,1,0,0.0
0,0.004274893,34,0,0.155669443,1560.0,8,0,0,0,0.0
0,0.969052842,56,0,9316.0,,17,0,2,0,0.0
0,0.394956675,48,0,0.555869393,8850.0,15,0,1,0,2.0
0,0.189993624,33,0,0.546340304,4207.0,7,0,1,0,0.0
0,0.088010384,44,0,3233.0,,6,0,1,0,0.0
0,0.00477237,75,0,0.044207867,11083.0,11,0,1,0,0.0
0,0.9999999,24,0,0.0,737.0,0,0,0,0,0.0
0,0.0,86,1,0.045349731,1300.0,3,0,0,0,0.0
0,0.054147293,54,0,0.750832517,5104.0,2,0,1,0,1.0
0,0.009377361,59,1,1458.0,,9,0,2,0,0.0
0,0.082141229,38,0,0.068158432,69000.0,8,0,2,0,0.0
0,1.017777778,57,1,0.491233766,3079.0,6,0,0,0,1.0
